5,80,1466719694055,1467548250062
53,146,1465933369460,1468334574040
35,290,1466340537854,1467927406130
76,69,1466720129815,1467547813940
6,310,1466469578905,1467798364582
57,830,1466480558774,1467787384965
70,463,1466477504631,1467790438655
94,839,1466134055161,1468133889163
75,625,1466494410208,1467773533875
33,244,1466284165615,1467983777998
25,848,1466262579076,1468005363471
4,878,1466715522164,1467552421948
37,999,1466789818995,1467478125084
84,610,1466541736677,1467726206503
30,896,1466747256089,1467520686755
95,819,1466809185085,1467458758421
88,138,1465976289244,1468291653828
76,563,1466995715051,1467272227385
90,593,1466890148172,1467377795460
12,884,1466645809592,1467622134095
98,182,1465912240011,1468355703386
45,804,1466815882871,1467452060364
4,875,1466137202853,1468130740395
12,855,1467105398863,1467162544267
62,472,1466686356260,1467581586296
98,652,1466663334071,1467604609045
79,962,1466719445808,1467548498039
21,555,1465920294742,1468347649086
68,863,1466870618736,1467397324801
12,866,1466090236763,1468177706454
90,262,1466531193683,1467736749299
71,132,1466735120028,1467532822564
49,670,1466465061918,1467802881065
44,419,1466900040660,1467367902763
70,851,1465904535150,1468363407612
37,290,1465960328009,1468307616107
28,804,1466493990538,1467773952170
84,548,1466750184177,1467517759945
81,40,1466135188606,1468132754289
38,630,1466366363216,1467901580460
37,530,1466338069271,1467929873629
4,650,1466687859774,1467580083507
86,13,1467015424737,1467252518432
13,220,1467076409154,1467191535076
17,731,1466347194054,1467920749002
41,851,1465952626185,1468315317587
9,466,1466259351012,1468008591799
97,161,1466259467028,1468008476841
82,83,1467021833603,1467246109514
99,365,1466457365021,1467810578978
23,790,1466032659451,1468235283290
47,80,1466276211193,1467991732791
40,943,1466848809502,1467419134006
3,920,1466998412017,1467269530097
1,892,1465860198137,1468407745105
0,652,1466727173579,1467540769179
91,433,1467079190075,1467188753744
93,616,1466081771817,1468186171197
60,646,1466214262172,1468053681340
11,376,1465853832832,1468414110370
11,630,1466772000126,1467495943091
18,652,1466407903346,1467860040002
78,338,1466094818469,1468173125144
48,5,1466343300862,1467924642997
74,279,1466239125987,1468028817417
38,517,1467027281177,1467240662365
55,992,1466307580155,1467960363752
88,512,1466083420228,1468184522258
65,58,1466670362786,1467597580621
71,896,1467088887846,1467179055243
19,30,1467022668390,1467245275048
92,820,1466525844293,1467742098391
3,586,1466752198201,1467515745106
6,676,1466964322695,1467303620759
91,234,1465904881041,1468363062218
91,267,1466576553522,1467691389550
80,460,1466457029505,1467810913063
32,963,1466486794570,1467781148351
85,266,1466635434826,1467632508349
29,157,1466520400058,1467747542432
66,308,1467119942067,1467148001021
67,681,1466302744080,1467965200057
69,80,1466669208407,1467598734546
82,300,1466198608010,1468069334582
5,930,1466064859056,1468203083456
1,595,1466003242711,1468264700260
40,130,1466217940725,1468050002040
51,294,1466813298199,1467454644944
21,788,1466480985743,1467786957885
65,981,1465951936059,1468316007241
70,645,1465854291921,1468413652121
61,895,1466954622073,1467313321280
55,834,1466804651215,1467463292945
65,693,1467124717259,1467143225123
0,798,1466379044907,1467888898349
32,112,1465898952002,1468368990854
8,443,1466598419159,1467669523406
20,301,1466684281300,1467583661455
64,54,1466729027688,1467538915636
29,236,1466117929091,1468150014100
3,278,1466004940590,1468263002329
89,846,1466474271386,1467793671701
4,426,1465852987198,1468414956071
39,347,1466008402090,1468259540553
46,637,1466380361093,1467887582135
15,726,1466157277621,1468110665473
91,807,1466809276598,1467458666381
61,871,1466765217287,1467502725102
19,950,1465977068304,1468290874583
87,153,1466609865161,1467658079230
49,850,1466118603726,1468149339114
52,449,1466980150113,1467287792995
80,206,1466554484303,1467713459177
92,711,1466390041083,1467877902659
24,393,1466365447364,1467902495379
7,913,1467063349576,1467204593389
55,255,1466254752126,1468013191555
68,918,1466291103908,1467976839591
7,667,1466232319012,1468035623272
1,193,1466479860988,1467788083101
98,900,1466931670410,1467336273214
24,575,1466757897766,1467510045029
19,294,1465841598025,1468426344129
57,686,1466214688070,1468053254210
7,986,1465920580348,1468347362786
33,532,1465857827529,1468410116094
26,571,1466228822101,1468039121030
47,494,1467060613234,1467207329850
70,202,1466161753070,1468106190904
81,469,1466628125058,1467639817241
64,750,1466342505126,1467925438930
87,253,1466084392005,1468183551893
73,938,1465884417574,1468383525804
12,254,1466293144849,1467974798926
30,200,1466074784120,1468193158857
38,104,1466643894456,1467624049147
83,307,1466805752054,1467462191131
15,425,1466538867813,1467729075602
61,419,1466891365228,1467376578295
35,229,1466045476900,1468222466582
71,781,1466596804060,1467671139259
64,679,1467024218202,1467243725946
36,135,1467106025744,1467161917034
15,2,1467021570137,1467246373144
46,795,1466363808783,1467904135101
52,842,1466921653089,1467346290675
16,354,1466820582790,1467447360860
57,793,1466725238758,1467542704196
34,198,1465984086003,1468283856146
25,353,1466090231398,1468177711696
68,114,1466008922560,1468259020034
42,302,1466274663129,1467993280937
74,452,1467030366529,1467237576886
99,682,1466945865557,1467322077671
67,525,1466631267094,1467636676536
20,645,1466871897389,1467396045816
40,803,1466309087480,1467958855532
0,417,1466786705153,1467481237046
61,12,1465850944163,1468417000202
96,465,1466071736668,1468196206076
30,963,1466406098691,1467861844537
56,729,1467008967628,1467258975832
64,460,1466487838460,1467780105170
28,935,1466643162680,1467624780380
48,580,1466087745473,1468180197513
82,133,1466174417061,1468093526151
65,577,1466678595117,1467589348683
49,417,1467040332132,1467227610728
94,734,1466451322301,1467816621042
99,471,1466341134080,1467926810207
66,489,1466170372725,1468097570449
72,847,1466200686725,1468067257029
50,662,1465952275645,1468315668138
74,869,1466039928254,1468228014754
82,485,1466584089189,1467683854064
36,966,1466414829275,1467853113798
10,881,1467018595171,1467249348670
70,579,1466201458884,1468066484115
75,442,1466013029071,1468254914187
42,626,1466480181946,1467787761564
44,72,1466228985767,1468038957138
26,416,1466252853661,1468015090065
20,793,1467022541642,1467245402209
29,519,1466801771176,1467466171502
44,549,1466808484096,1467459458590
2,462,1466638752084,1467629190372
97,627,1466776160202,1467491783684
47,286,1466820264445,1467447678531
32,662,1466914019327,1467353923342
46,553,1466878687240,1467389255536
24,461,1467027424871,1467240518360
77,711,1466128655708,1468139287219
0,71,1466008422959,1468259520692
54,108,1466309401336,1467958541319
76,384,1466236424419,1468031519058
31,169,1466205907429,1468062035982
59,882,1466786898621,1467481044792
30,371,1466155176479,1468112766563
4,240,1466671582098,1467596361198
24,997,1466622770741,1467645172811
39,151,1466543828761,1467724114222
91,238,1466515673500,1467752269120
5,489,1467085474108,1467182468691
12,790,1465854647604,1468413296203
59,155,1466287819968,1467980123757
76,217,1466300894854,1467967048366
84,855,1466606009146,1467661935025
54,638,1466170712210,1468097230349
56,161,1466689653608,1467578289735
18,853,1467074280228,1467193662254
60,263,1466743491866,1467524451616
78,118,1466665517608,1467602425358
67,620,1467028318542,1467239625190
75,54,1466272858524,1467995084572
8,88,1467011131180,1467256811326
77,811,1466348748880,1467919195077
13,896,1466198755351,1468069187306
18,368,1466910931867,1467357012019
98,262,1465991117012,1468276826267
57,569,1466029958190,1468237984560
18,701,1466989990402,1467277952960
50,663,1466105684025,1468162258086
64,89,1467127307279,1467140635172
3,741,1466557234936,1467710709055
23,587,1466117438573,1468150505232
58,885,1466050013638,1468217929978
55,63,1466254037198,1468013906224
83,471,1466526771146,1467741171742
93,497,1466816560735,1467451383008
9,388,1466755951824,1467511991059
18,965,1466428717680,1467839225396
34,866,1467054878059,1467213065658
37,791,1466461837148,1467806105239
35,633,1466249495426,1468018447201
94,755,1465994711266,1468273231015
45,714,1466137448341,1468130494555
38,277,1466912737081,1467355206218
94,43,1466298143888,1467969799917
31,478,1466579848422,1467688095175
31,20,1466614623905,1467653319030
32,796,1466233659685,1468034283283
7,207,1466775529704,1467492413250
64,439,1465935495704,1468332447587
51,617,1466528039091,1467739904942
92,426,1466560867722,1467707075824
83,208,1466960656578,1467307286930
72,480,1466974204439,1467293738916
13,563,1465940559385,1468327383847
41,557,1466820192205,1467447752182
97,63,1466567181373,1467700761214
4,196,1466308591970,1467959352117
91,766,1466408995258,1467858947450
98,60,1466089520629,1468178422537
39,366,1466012090178,1468255854101
61,553,1467004920434,1467263022367
84,176,1467030209305,1467237733159
6,771,1466467317660,1467800626122
8,657,1466357125657,1467910817848
53,755,1466057065683,1468210877770
33,742,1466685245071,1467582698748
0,162,1466636754301,1467631188856
82,234,1466317167478,1467950776163
60,168,1466568385756,1467699558156
57,752,1466507196710,1467760746157
41,629,1465963659483,1468304283962
93,711,1466029061288,1468238882110
24,290,1467065340555,1467202602121
59,192,1465877000040,1468390942420
99,507,1467020913687,1467247029413
4,213,1467126333742,1467141609560
47,601,1466526996410,1467740946683
30,473,1465921262481,1468346680132
38,937,1465992812384,1468275130051
96,360,1467127045118,1467140898870
77,609,1466813346222,1467454598052
88,646,1466415695488,1467852247168
75,842,1465887417373,1468380525443
1,74,1466167220923,1468100722232
67,750,1466299654599,1467968288971
28,651,1466916189011,1467351754198
15,801,1466062995906,1468204948058
77,354,1466145823179,1468122119217
38,292,1466789718224,1467478225749
20,858,1466050616109,1468217326888
58,772,1466313122022,1467954820922
25,877,1466353873054,1467914070157
74,949,1466216566100,1468051377266
24,392,1466737213120,1467530730175
33,776,1465941321246,1468326621864
52,27,1466000720395,1468267223140
38,186,1466974203029,1467293739868
75,196,1466844710926,1467423232431
84,574,1466268417179,1467999526541
22,635,1466612784222,1467655159497
66,894,1466296431682,1467971511358
1,462,1466860098305,1467407844290
70,449,1465871225576,1468396717231
8,533,1465940503375,1468327439901
54,47,1466067625194,1468200317809
15,810,1466404263759,1467863679179
90,682,1466561370084,1467706573629
39,439,1466619444156,1467648499568
95,786,1466407073008,1467860869590
38,976,1466238000903,1468029942197
42,705,1466720454868,1467547488856
79,656,1466847110661,1467420832934
36,40,1466653525429,1467614417696
56,844,1466460992926,1467806950247
14,939,1467045803798,1467222139682
98,548,1466349328277,1467918614845
13,861,1466107029436,1468160913527
72,733,1466859924534,1467408019216
3,524,1466153398769,1468114544295
4,615,1466834033447,1467433910112
18,224,1466694823949,1467573119248
4,973,1466658351723,1467609591792
48,797,1467102321287,1467165621569
95,512,1466936865570,1467331077269
62,563,1466939643059,1467328300005
74,17,1466931494617,1467336448387
31,44,1466937379658,1467330564198
86,431,1466254564915,1468013378486
42,153,1465909562153,1468358381019
91,945,1466882688552,1467385254870
9,541,1466625895712,1467642047697
64,469,1466653123778,1467614819168
8,720,1467050654611,1467217288904
89,720,1465977412137,1468290531579
44,755,1466561888059,1467706055436
87,795,1466334045115,1467933898647
86,215,1466928067610,1467339875170
7,566,1465884153155,1468383789354
56,294,1467103750470,1467164192106
69,628,1466137643048,1468130300355
90,241,1466045275748,1468222667601
71,473,1466012935167,1468255007278
51,133,1466208607015,1468059336976
4,881,1466430672576,1467837270623
21,358,1466117538697,1468150404421
60,815,1466292067506,1467975875477
56,981,1466442875913,1467825067496
7,369,1466111978745,1468155964222
13,18,1465903231100,1468364712389
55,268,1466199343821,1468068599770
33,759,1466446441797,1467821501006
79,225,1466239357074,1468028587006
57,436,1466097373168,1468170570220
59,355,1466284773138,1467983169385
69,694,1466183615380,1468084327593
90,526,1466230218213,1468037725091
60,931,1466506215359,1467761728078
3,760,1465837312643,1468430630357
17,916,1466039602968,1468228341155
56,583,1466266507853,1468001435078
69,498,1466475229882,1467792713131
16,741,1467020754442,1467247188681
79,892,1467118398629,1467149544187
74,190,1466060887955,1468207055120
47,90,1466541723165,1467726220383
81,990,1466802751086,1467465191303
72,997,1466212175618,1468055767412
43,691,1466316598701,1467951344375
68,976,1466890070717,1467377872161
47,38,1465852137015,1468415806898
17,670,1466866755253,1467401187731
2,813,1466029356864,1468238586544
88,719,1466310158385,1467957784439
12,821,1466391637227,1467876306184
1,563,1466521454326,1467746488577
64,972,1466807733228,1467460211208
46,885,1467118179207,1467149763430
87,397,1466419463138,1467848479141
9,905,1466223415089,1468044527615
14,450,1466183999385,1468083944009
2,398,1465862660906,1468405282011
87,754,1466677976893,1467589966008
53,763,1466810686371,1467457256718
12,504,1465921396271,1468346546188
36,843,1465885358973,1468382585042
80,370,1466543942934,1467724001030
28,450,1466015371160,1468252573164
34,750,1466475065387,1467792877199
28,690,1466415010200,1467852932625
24,102,1466006032026,1468261911634
96,940,1466635732131,1467632212009
56,57,1466138976001,1468128967592
27,942,1466669260892,1467598682545
64,383,1465918156135,1468349787147
41,672,1466648370278,1467619573045
65,697,1467004358193,1467263584241
40,573,1465870539670,1468397403176
60,755,1466342527118,1467925415385
46,649,1465921477074,1468346465407
48,550,1465904557322,1468363385500
84,262,1466658039537,1467609903943
35,849,1465980521198,1468287422247
48,564,1466109497792,1468158445363
47,140,1465968514946,1468299429118
69,461,1467005857464,1467262085190
43,844,1466410583431,1467857359624
17,997,1466562768214,1467705175261
14,92,1466315937160,1467952005546
91,94,1466347247306,1467920695400
36,829,1466762582203,1467505362089
0,341,1466679987436,1467587955868
31,899,1465850848070,1468417094356
73,62,1466307796326,1467960146088
32,688,1466238663944,1468029279031
16,188,1465904879943,1468363063846
99,655,1466707702044,1467560242232
74,760,1466502112139,1467765830614
65,44,1466433528690,1467834415188
91,943,1466945651000,1467322293175
61,560,1466496367991,1467771575677
47,737,1466069861066,1468198083085
32,327,1466256897179,1468011046716
39,392,1466176527100,1468091416880
77,497,1466703650290,1467564292125
29,281,1466515110291,1467752832427
80,281,1465949111083,1468318832222
64,91,1466062812717,1468205130190
32,139,1466263786721,1468004156481
40,547,1467042037655,1467225906063
45,785,1466655646195,1467612297415
82,599,1466811663122,1467456280001
66,708,1466004766329,1468263176738
69,997,1465996927232,1468271015611
56,909,1465866419172,1468401523682
84,622,1466685813741,1467582129852
13,430,1466926988494,1467340954223
99,688,1466014744111,1468253198280
7,968,1467075276516,1467192666672
83,911,1466545254167,1467722688492
72,595,1467003344358,1467264599028
32,675,1465848697010,1468419246894
95,331,1466851827825,1467416115728
32,628,1466271717520,1467996225638
97,238,1466044592609,1468223351002
19,540,1466334213756,1467933729594
92,755,1466517595658,1467750347413
49,837,1466658529219,1467609413535
99,206,1466697831290,1467570111704
54,580,1466074574889,1468193368551
96,642,1466742631557,1467525311227
3,551,1465872993257,1468394949577
79,649,1466193937823,1468074005978
2,183,1466516577959,1467751365024
12,404,1466066495638,1468201448070
11,507,1466677095235,1467590847533
66,950,1466638336080,1467629608189
8,451,1466502504301,1467765438037
54,680,1466871794042,1467396148717
30,751,1466225535539,1468042407626
42,159,1466590974110,1467676968845
52,813,1466707420510,1467560522770
76,867,1467025891596,1467242051048
73,388,1466230645759,1468037297297
78,150,1466871691310,1467396251819
15,325,1466171209072,1468096733952
56,950,1466713420538,1467554522873
8,262,1466409495620,1467858447527
61,795,1466358214188,1467909728385
99,148,1466818524100,1467449418444
59,972,1466827056226,1467440886021
83,21,1466865861491,1467402081075
39,364,1466285392980,1467982550958
13,717,1466293224075,1467974718464
7,606,1467058444188,1467209498745
83,373,1466012025858,1468255917598
63,305,1466779081601,1467488861325
63,588,1466116033148,1468151910072
7,731,1466381047078,1467886897169
46,497,1466276449675,1467991493371
45,468,1466491618614,1467776324262
58,685,1466352986228,1467914958229
28,776,1466253285504,1468014657834
16,413,1466242119399,1468025824063
37,122,1466512663733,1467755279154
97,614,1466682265525,1467585677257
43,214,1466206917214,1468061026354
87,906,1466340151092,1467927791997
28,835,1466646011911,1467621931218
13,946,1466549742647,1467718200301
54,46,1466681020738,1467586923196
9,642,1466246355092,1468021587779
24,87,1466538037134,1467729906631
93,624,1466222830416,1468045112237
32,510,1466477004811,1467790938466
92,771,1466667875537,1467600068105
94,395,1466984765207,1467283179144
98,330,1466911298749,1467356644088
52,838,1467074924230,1467193018898
84,436,1467022472127,1467245470144
95,837,1466680007463,1467587935569
75,209,1466533765546,1467734177786
55,319,1465894591084,1468373352039
53,509,1465922996362,1468344946453
99,25,1467004039785,1467263903853
12,501,1466930294198,1467337649149
83,734,1466316027585,1467951915075
7,10,1465913282838,1468354660162
15,354,1466058307579,1468209636165
1,631,1467059822930,1467208120073
90,615,1466776788774,1467491154163
41,355,1466407214945,1467860728529
47,478,1466737609055,1467530334734
62,92,1466374018206,1467893925145
31,552,1465935645351,1468332297762
79,825,1466326571888,1467941371777
38,412,1466835912253,1467432030339
63,149,1467021076871,1467246866150
78,627,1466280580529,1467987362573
5,744,1466645219101,1467622724214
33,36,1467088076960,1467179866932
8,114,1466135443208,1468132499449
28,113,1466404597019,1467863346042
46,408,1466403225133,1467864718844
30,570,1466987352099,1467280591014
88,656,1466272461831,1467995481706
6,126,1466910441921,1467357501352
94,111,1466925779207,1467342164348
60,139,1466881928229,1467386014304
94,743,1466331400923,1467936543019
19,175,1466267185678,1468000757628
65,787,1466605927915,1467662015701
6,898,1466600559982,1467667383604
61,8,1466581873245,1467686069610
22,603,1465922062082,1468345881537
8,204,1466595708220,1467672235411
48,549,1466361105046,1467906837581
53,405,1466385599108,1467882345209
4,986,1466053736182,1468214207117
79,890,1467096411029,1467171532160
74,839,1466089951491,1468177991614
33,368,1466566917204,1467701026542
75,481,1466812198495,1467455744140
10,501,1466539568293,1467728374962
35,964,1466425695655,1467842247764
33,347,1466527359497,1467740583366
31,251,1466232868029,1468035075455
32,285,1466622306595,1467645636947
44,500,1466930123685,1467337819926
7,798,1466958396873,1467309546509
28,926,1466279771966,1467988172034
20,51,1467039769323,1467228173206
79,627,1466199776965,1468068166346
53,799,1466247724321,1468020218299
19,86,1466531380921,1467736562582
30,377,1466037294060,1468230648845
98,142,1466518708712,1467749234881
84,386,1466144108377,1468123834894
19,180,1465849822489,1468418120567
78,110,1466003127081,1468264816804
44,154,1466933358151,1467334585189
25,135,1467038802056,1467229140891
7,687,1467028030718,1467239912699
40,709,1466890343630,1467377600148
48,884,1467039627694,1467228315068
31,149,1466465496732,1467802446566
70,575,1466818034164,1467449908702
69,221,1466112783111,1468155159310
99,726,1465845791365,1468422151306
10,425,1466247960591,1468019982384
67,53,1466733184715,1467534758211
43,386,1465957420773,1468310523058
34,402,1466716113000,1467551830582
8,66,1466196189718,1468071753787
97,551,1465963049893,1468304893088
50,6,1465898765770,1468369177785
87,802,1466459938693,1467808004658
81,148,1466825704513,1467442239063
21,46,1465859677539,1468408265017
65,687,1465896208667,1468371734369
28,965,1466312588433,1467955355095
39,624,1465853470749,1468414472294
7,76,1466338853124,1467929089233
86,793,1466024297803,1468243645443
49,724,1466015821987,1468252122098
1,862,1466022822231,1468245120377
55,506,1466087009213,1468180933571
79,866,1466140927034,1468127015901
68,240,1466997628055,1467270315126
4,414,1467009151154,1467258792039
2,815,1466656069522,1467611873856
51,367,1466082352187,1468185591146
29,934,1466183377307,1468084565376
84,102,1467050602939,1467217341080
41,891,1466405271292,1467862671563
64,792,1466304498055,1467963445298
86,158,1466372906322,1467895036916
15,448,1465923369891,1468344573103
87,282,1466657020096,1467610923862
78,558,1466247802137,1468020141425
9,17,1466516392506,1467751550914
56,811,1466429670572,1467838272583
23,171,1466709020100,1467558923231
1,521,1466958883369,1467309060037
78,537,1466149236588,1468118706024
50,22,1466659258209,1467608685026
88,998,1466580992088,1467686951165
89,87,1466714849245,1467553094176
4,480,1466199575008,1468068367929
23,210,1466506217117,1467761725785
58,252,1466650621005,1467617321940
88,146,1465977553825,1468290389589
19,339,1466874422483,1467393520205
45,200,1466832470184,1467435472282
90,348,1466623167397,1467644775119
39,130,1466687331598,1467580611691
27,969,1465918188735,1468349754132
59,57,1466385147135,1467882795504
49,279,1466301338396,1467966604435
95,256,1466918632642,1467349310609
19,157,1466704878351,1467563064717
3,199,1466894979294,1467372963853
0,445,1466685227882,1467582715336
41,272,1466196788148,1468071155064
72,605,1466796557731,1467471385921
95,933,1465973873233,1468294069485
48,558,1466626797995,1467641145360
27,167,1466627387124,1467640556098
54,992,1466383593502,1467884349856
86,234,1467039600220,1467228343706
70,793,1466577712154,1467690230761
7,146,1466904107984,1467363835176
91,292,1465836193228,1468431750844
5,309,1465908258159,1468359685604
59,673,1466653201147,1467614743092
99,612,1466742344578,1467525599153
37,457,1467069218182,1467198724313
9,701,1465848124545,1468419818624
8,959,1466979720345,1467288222649
71,852,1466550866387,1467717076065
66,74,1466576209094,1467691734092
4,869,1466907408807,1467360534096
33,613,1466962005717,1467305937888
53,984,1466500403812,1467767539163
2,288,1466446716908,1467821226374
